keyword,nama,Latitude,Longitude,kategori_usaha,rating,jumlah_ulasan,alamat,telepon,website,kecamatan,foto_url,skor_potensi,kategori_grup,label_kelayakan,popularitas,kepadatan
kursus bahasa inggris Mariso Makassar,MY LIBERTY Makassar,-5.1643718,119.451443,Sekolah Bahasa Inggris,4.8,22,"Jl. Toddopuli Raya No.64, Borong, Kec. Manggala, Kota Makassar, Sulawesi Selatan 90222",0823-4099-9904,linktr.ee,Mariso,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE4OLdY2u-_i-G4iGzTW34SyJYTOpIecDkCNx2wHcKNX9wowbPunH7lYYzW9_TyEULPNlVVUsadajhfro8VlS17R7T0QgNWM2T_2PQEAJWeedHiAFB_WB9ao-vN8SyvdEWmN8B81Q=w800-h600-k-no,65,Lain-lain / Belum Terkategori,Layak,Cukup Dikenal,8800
bengkel motor Tamalanrea Makassar,My Motor,-5.1357762,119.4965102,Bengkel Sepeda Motor,5,4,"BTN Hamzy Blk. C No.8, Tamalanrea Indah, Kec. Tamalanrea, Kota Makassar, Sulawesi Selatan 90245",0818-0634-5134,,Tamalanrea,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4RAOpVA3DeneTBmJMNIGu8OPMD9ODzW1FS5MTJML_7YcIcboPgnc2tzBj1lJ2cU_76T2aral0hFktyY093NG8RVgMDOXPeAQUFoqtcSNz1MLYB_wzVxflv7y0-3NYcZdjdv7UlPDGUPJA=w800-h600-k-no,52,Otomotif & Bengkel,Cukup Layak,Baru,3200
penginapan Ujung Pandang Makassar,My Studio Hotel Losari Makassar,-5.142029200000001,119.4074877,Hotel,4.4,460,"Jl. Penghibur No.58, Maloku, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90111",(0411) 8005551,,Ujung Pandang,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGZZvXQWTX3MsywjXZcJSbNDsU2HRc1LSI99ZyFXbgnDj2-c5Llz_rjQtzDIIPmq-nW9VUcrC_BTkbl4bfZVPWK-Jk7Xo2LzHw_0LXaxlrR4sOrnWLuT0evOBj0hYTs0jYZNbOC9Pwb39Ze5_picp16ZhssQ74yXdIIzOaDhD6wxRM4oBC2WsXF=w800-h600-k-no,75,Lain-lain / Belum Terkategori,Sangat Layak,Populer,9500
spa Tallo Makassar,MZone Massage ( Man Only ),-5.149101,119.4434964,Spa pijat,5,11,"Jl. Usman Dg Ngalle No.1, Tamamaung, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",0878-7256-7856,,Tallo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEDnUAmuOpfxIUNlq2x8IHapwuSuQofpu_3ckJhtmAjNmuGCoIxkfrBOn9vNroWt38JMrjQEXbfeJUhzxt2MIpTQtsbWHRZ7N4sS78LKqEu36xRPx7LtRpg7k8JBt1asWjkmy4m=w800-h600-k-no,57,Lain-lain / Belum Terkategori,Cukup Layak,Baru,5200
klinik kecantikan Mamajang Makassar,Naavagreen Natural Skincare Makassar,-5.1629821,119.4210595,Klinik Kesehatan,4.5,115,"Jl. Kijang No.44 001, RT.001/RW.08, Maricaya, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90142",0812-1619-9988,,Mamajang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHMdnV9J7cluUABdlSw7qh5GZPg99euMKpFWgMcFPDvf09QVbby0bSa-696jgNq1aPrHVKrVicCfB7CTDrP0bwc-zEYhyYMr4HspjsRN9vB47MpVpKWAqQ8HgoLUv8kbOREXiHsnQ=w800-h600-k-no,68,Lain-lain / Belum Terkategori,Layak,Populer,7800
klinik Mamajang Makassar,Naavagreen Natural Skincare Makassar,-5.1629821,119.4210595,Klinik Kesehatan,4.5,228,"Jl. Veteran Selatan No.314, Mamajang Dalam, Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90135",(0411) 8917001,,Mamajang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHyydlSGjioFSpAUO7MDNerGaU9DE5R6a2wrrmZREpTKX-URlAgKbKhC0-ILHJt1LoI9MszH8G5ooi9PTNn3LFpvmpRKb5Oh8ORZHs-azjbVqE7SoIRsKqyhQ-gKYqkogieVvNcQA=w800-h600-k-no,70,Lain-lain / Belum Terkategori,Layak,Populer,7800
klinik gigi Manggala Makassar,NAB Dental Care,-5.1613731,119.4609151,Dokter Gigi,4.7,37,"Antang, Kec. Manggala, Kota Makassar, Sulawesi Selatan 90234",,,Manggala,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGexqddtxjPg66Wi4x3LGmdmEqAIePewKsfxV9FFg5wS0Hys7mbnU8sAQtW83LILj_jZ3HH_8l9J0rmIOmIsTY0_LdDq5YPNsIFVL7ITQFFLnu1K0B3-1nQBbpXeTz98y_AvfevsJzz2KQQ=w800-h600-k-no,54,Lain-lain / Belum Terkategori,Cukup Layak,Cukup Dikenal,2200
klinik gigi Kepulauan Sangkarrang Makassar,NAB Dental Care,-5.1613731,119.4609151,Dokter,4.8,149,"Jl. Borong Raya No.2, Borong, Kec. Manggala, Kota Makassar, Sulawesi Selatan 90235",0852-6625-9191,instagram.com,Kepulauan Sangkarrang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFvOsQOsc1_yCmFpdO-AqF01ULF10bk5wsqfkkNOqgLZaOGPE12RbdmZL-WLk02xiYmn60z29hOygh05GjR1a41PDJdPqxmJb5XeR5lXs6Bwp4cdWyAU1wJJKjJPsqk_Gxiwxg1YUPUfSIJ=w800-h600-k-no,57,Lain-lain / Belum Terkategori,Cukup Layak,Populer,450
bengkel motor Mamajang Makassar,Nadot Motor,-5.166191700000001,119.4215727,Bengkel Sepeda Motor,4.3,6,"Lrg. 3 No.20, Bonto Lebang, Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90135",0898-4979-070,,Mamajang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG1fm9nMX9E2cTtgA4Fl9tofH3Nv8VsAdCOOxEa6UtgGjbu_3OMLdvWYXMXMDXZGjEYSPJHhBbxIiMZacp_zl9Yv_7Jkn97QBcyy2bSjK2KMCPdkPxUx6vpesdNvBJ1pPzxOe8E-g=w800-h600-k-no,57,Otomotif & Bengkel,Cukup Layak,Baru,7800
toko elektronik Mamajang Makassar,Nafisah Elektronik,-5.1680698,119.4098616,Toko Elektronik,4.7,12,"Jl. Sungai Saddang Lama B No.8, Pisang Sel., Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90114",(0411) 3625811,,Mamajang,https://lh3.googleusercontent.com/gps-proxy/ALd4DhG82X82ZQWoJzCRFuEUt6jpNAH8IAsp5XhkzyYntVAB1rKtFyVpTAqg6YpnwY4ezCo6PyXfLihqQQmcn7q2DX8RG-KmqNpKWNMd5OPXWs76bZ0PKWW7_6kimHl7CzivIXtjoXKkY5UDtRnquLSWNca-oyoRkpfoc9tKPS64yQ8TFSJ12uIHKmVJUXd3o_PMGrq_=w800-h600-k-no,60,Lain-lain / Belum Terkategori,Layak,Baru,7800
nail art Mamajang Makassar,Nail Art By Lin's Beauty,-5.1609769,119.427589,Salon Kuku,5,1,"Jl. Banta-Bantaeng Lrg. 8 No.151, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",0821-9533-5721,,Mamajang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHxJCx9FWD2WuEt5WMcj4UoEPzv03YG-R6_gt5xBqve2Nnx3CjUOSpaUehMX9y2GIf7dVk88hvAjtJ7B-PxfKfIhQZ6f_evsiVQNre_728dnGVqK3Bvc-a0J0IsWQMisAmz_KY0iKv0ehrn=w800-h600-k-no,55,Lain-lain / Belum Terkategori,Cukup Layak,Baru,7800
nail art Tamalate Makassar,Nail Art By Lin's Beauty,-5.1609769,119.427589,Salon Kuku,5,6,"Jl. Inspeksi Pam Lrg. 1, Batua, Kec. Manggala, Kota Makassar, Sulawesi Selatan 90234",0819-3388-5195,,Tamalate,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFTtEGqHVCkmYjDnKUZhKR9kRGkZpujv5ge3U_YAX8pXwdjotTdKra8YhJYKZ8wrWAzXpghEAwHYmkAMqVPGdueqcFSeoTwIJGE8DHYcdTtrP1GHKMd8VtVUIkSirjZWNEbKsrKeSgX5eh9=w800-h600-k-no,54,Lain-lain / Belum Terkategori,Cukup Layak,Baru,4800
nail art Tamalanrea Makassar,Nail art by Vivi (By Appointment H-1),-5.1562868,119.4729491,Salon Kuku,5,8,"Cluster Pelangi Blok P1D-15, Tamalanrea Indah, Kec. Tamalanrea, Kota Makassar, Sulawesi Selatan 90245",0852-4019-9070,instagram.com,Tamalanrea,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVbifjhT0seEYDjmiet9svJ5eZ4aTgtpqj_CUSBewlO3nCMK4zTvEzriqrm0xU9n4B-7570xXaQ1z1qmmcpyXAPbRWREUhUqv4LiMaT6Gdp0yqG6VvzC2evBMfJufH7dR7ffU=w800-h600-k-no,53,Lain-lain / Belum Terkategori,Cukup Layak,Baru,3200
nail art Biringkanaya Makassar,Nailart Meirin,-5.15696399999999,119.5114744,Salon Kuku,5,1,"Btn Asabri, Jl. Anggrek No.20 blok D6, Moncongloe Lappara, Kec. Moncong Loe, Kabupaten Maros, Sulawesi Selatan 90234",0823-4936-0815,,Biringkanaya,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGCC88VfeR8ayPfJ346xbmfxbi9J6xGKIYXi1qOqgyke6DifXeMqMPQKu6DJrMGMWIt8BYIj_ZvFatF-LYGOsewDLYjnFt0n3p92jWX_g0jwXAZOA1gaWCrJUoKzgYj9T1WYy9BQXvOxsGC=w800-h600-k-no,46,Lain-lain / Belum Terkategori,Cukup Layak,Baru,2800
nail art Biringkanaya Makassar,Nailartnay,-5.1020146,119.5327477,Salon Kuku,5,1,"Jl. Maros 6 No.107, Sudiang Raya, Kec. Biringkanaya, Kota Makassar, Sulawesi Selatan 90552",0856-5615-8346,,Biringkanaya,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEKQP-h5OnB72bHLqXAcGiT64M8L5jwCIIHyxcs-Xat7M1I6tz0lvatgDAev7_gdUb-xo4I4ieSqM_vS1LtvOJ4eDgMMucV7TfqZzUXgPXkYFIUGu84F93NvGWrhOmb7dQjb45XP-NZXnHq=w800-h600-k-no,46,Lain-lain / Belum Terkategori,Cukup Layak,Baru,2800
nail art Bontoala Makassar,Nail art (Nunailart.ri),-5.1521335,119.471303,Salon Kecantikan,5,6,"Jl. Inspeksi Pam Lrg. 1, Batua, Kec. Manggala, Kota Makassar, Sulawesi Selatan 90234",0819-3388-5195,,Bontoala,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFTtEGqHVCkmYjDnKUZhKR9kRGkZpujv5ge3U_YAX8pXwdjotTdKra8YhJYKZ8wrWAzXpghEAwHYmkAMqVPGdueqcFSeoTwIJGE8DHYcdTtrP1GHKMd8VtVUIkSirjZWNEbKsrKeSgX5eh9=w800-h600-k-no,58,Lain-lain / Belum Terkategori,Cukup Layak,Baru,6800
nail art Mariso Makassar,NAILIST-MAN BEAUTY STUDIO & ACADEMY ( RUMAH KUKU ARAS ),-5.157556,119.422266,Salon Kecantikan,5,14,"Jl. Onta Lama no 99A, Mandala Kec. Mamajang, Kota Makassar, Sulawesi, Selatan 90132, Mandala, Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90132",0857-5743-3092,instagram.com,Mariso,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQJMjUW11gdIvkU3WIEnDmjF69okCy2SxDiWSjZoBWriGCygEZ0quKYrWawwmRUoA8GrSC74nRajuSE6ji8Gc7mqwRqnPKAmwNnWZ8voXYUjIlJA1gcsI_Vqc8Y05Fdjb9xvxx=w800-h600-k-no,65,Lain-lain / Belum Terkategori,Layak,Baru,8800
nail art Ujung Tanah Makassar,Nails.bymawar,-5.1145312,119.4386299,Salon Kuku,4.8,20,"Jl. Teuku Umar 13 Lorong 4, baru, Kec. Tallo, Kota Makassar, Sulawesi Selatan 90212",0897-9707-589,wa.me,Ujung Tanah,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGWhEpeOGdjknZozjjv6pIEe799lLYclE_piuBeeTIbOL1iTb6CyyIhJgs3jhVx6r7jE3dCTIZlDvB9HCu0vmdU3B0HfubFGMuCDY5Cw544XoVeivrZYacQRRVXgwJOtgKYTvbH=w800-h600-k-no,59,Lain-lain / Belum Terkategori,Cukup Layak,Cukup Dikenal,5800
foto studio Makassar Makassar,Naku Studio & Simracing,-5.1560347,119.4476336,Studio Foto,4.4,8,"Jl. Adhyaksa Baru Ruko Zamrud 2 No.21, Masale, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",0851-7426-1728,linktr.ee,Makassar,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNH_T1rFxxyj9NF4bp6TflHaZOkeWARioItszS8o5zDFXThuRlkykbyr9QkgCuUgJjQqqNltiVhhNVmDMZoCp_j7DvWQUuNgLwuKG1v3ygirhKjTIsBWgV5vwppvEeUe8QxyBsrILzmuM-=w800-h600-k-no,57,Lain-lain / Belum Terkategori,Cukup Layak,Baru,8282
jasa cuci ac Mariso Makassar,Nala Aircon Makassar - Spesialis Intalasi & Pengadaan Unit Air Conditioner Makassar,-5.1538624,119.4342907,Toko AC,4.6,48,"A24, Jl. Pelita Raya No.1, Balla Parang, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",0878-4691-9314,nalaaircon.id,Mariso,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEq1uEA0TQKUUsJdhfCodJsgx1b1WxvSHF-6ZoIFnqxafNKVw177azmJqJXLaIJqXRUJswsgg4qdpKuEDzOwefkm1K58JP_FRQ-VVRR4XApK_dSe1M_ht5UZwVsq1r1a9qq9CSAH8ybWrU=w800-h600-k-no,67,Lain-lain / Belum Terkategori,Layak,Cukup Dikenal,8800
korean food Mariso Makassar,Namsan Gold Korean BBQ,-5.1518514,119.4190698,Restoran Barbeque Korea,4.4,135,"Jl. Lanto Dg. Pasewang No.23, Maricaya, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90142",0811-4511-888,instagram.com,Mariso,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGSvQ7WLUiud2tK8Z9-350JkhLCu4iBluB7u2gI4mVkEs1OQn0UtGPBxiB0EX6zDFl0CuEwZUxJakJdDzX4irdr1zBYcn-yYgeqtF0rUQnRKnhfnB1oSMX0Ab55HFmKP_iUuqJd=w800-h600-k-no,69,Lain-lain / Belum Terkategori,Layak,Populer,8800
toko ban Bontoala Makassar,Nanang Ban,-5.1493607,119.4410887,Toko Ban,4.6,261,"Jl. Abdullah Daeng Sirua No.47, Tamamaung, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",0821-9045-4423,,Bontoala,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHoI9cExbxSBsbj87IQBNIJTEwNRXaLwFaCEsCNC-JUP1zYfqt-q9L-aKUrIaEAX75cVvn0h3W60u5t0eHY3evEJBRzNnORW4sLKp2EH94PmnQSKzHu1O_IVy-rFVU2EEF8h3E1=w800-h600-k-no,72,Otomotif & Bengkel,Layak,Populer,6800
toko ban Biringkanaya Makassar,Nanang Ban,-5.1493607,119.4410887,Toko Ban,4.4,30,"KM 15 Nomor 20, Jl. Perintis Kemerdekaan, Daya, Kec. Biringkanaya, Kota Makassar, Sulawesi Selatan 90241",0852-9905-4456,,Biringkanaya,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGCwbJaDjkkLSzILiN5Est7l8sl0dDq_ZD8Um2x6XPHvkjpjq0iSfIs6kwmrpF8vnUi8k58aHQm70e6qAQSlEg7-AnlEJNv_hk9zivV1jRRKKByMgVuDrpblD3j9kAIbCIaWoOakA=w800-h600-k-no,55,Otomotif & Bengkel,Cukup Layak,Cukup Dikenal,2800
toko kosmetik Kepulauan Sangkarrang Makassar,Nanishop354,-5.1458039,119.4393412,Toko Kosmetik,4.4,20,"Jl. A.P.Pettarani V No.51, Tamamaung, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90232",0813-4205-5976,nanishop354.wordpress.com,Kepulauan Sangkarrang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEacpnKQjdD7ZqRGixu_MrSqUMlk_RQiBsRuYjieRKBDYt58679uPXuv3y4wj1GsMBo-PVVlL0_v0kPC3qtzMxlUIe7oPXHYimbVPwbl2t0SoB5yvd6gEBaPLnCUsrzaG8ou0RT=w800-h600-k-no,51,Fashion & Ritel Umum,Cukup Layak,Cukup Dikenal,450
salon kecantikan Ujung Tanah Makassar,Nar90_makeup,-5.210708299999991,119.4648144,Salon Kecantikan,1,6,"Perumahan Lili, Jl. Boulevard, Masale, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",0822-9208-9106,,Ujung Tanah,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE3j_j2TfTxRYkANTtwworaE1AHZnTx0vdxo2gVtQIxAmaaL27HkZ9KcJQxAeFL1qKuTIiaMXxTlCNTrBVEBlnCQV1K3UW4pwTh689hjXymFTfSOprAqNRF5ML7iN4MavndyZuP=w800-h600-k-no,28,Lain-lain / Belum Terkategori,Kurang Layak,Baru,5800
jasa servis elektronik Mamajang Makassar,NASAR SERVIS ELEKTRONIK DAN ALAT2 KELISTRIKAN,-5.177664,119.4174651,Bengkel Elektronik,4,2,"Jl. Muh. Tahir No.77, Jongaya, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90223",0853-9932-1517,,Mamajang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFNgHPLDbzPiKTK1nLb_pwv31CYtavH-x08vGx_CgR3bGMYgkzkOV0C8KEjZL89YAqqFt4TMTXOXm1rU14-yt7Ej4jA9TNVqtZSfRtW7fCWiiv3zO280NB736fWIfseGGhoxUY8=w800-h600-k-no,49,Lain-lain / Belum Terkategori,Cukup Layak,Baru,7800
nasi goreng Ujung Pandang Makassar,Nasi Cumi Ujung Pandang,-5.1619123,119.4490736,Restoran Nasi Goreng,4.4,9,"pasar segar, Pandang, Panakkukang, Makassar City, South Sulawesi 90222",,,Ujung Pandang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEVMAW6R6eAuJE3axxsyOO6zcw3TfzCXS7CkrOm3_bnau1rufaZvY0JK5xEWE_i3GJ05tYX5fmFEW9IbRapSkt95NR0bPxMxeEtcykF5q7U7Ke5gRP82F19mesSRqMQs0SFHh8=w800-h600-k-no,60,Lain-lain / Belum Terkategori,Layak,Baru,9500
nasi goreng Mariso Makassar,Nasi goreng ATT 57,-5.1551204,119.437972,Restoran Indonesia,5,9,"Jl. Boulevard, Masale, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",0852-0500-0087,,Mariso,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF4hHaAJixpS5x_hKpvdyXuYxyl0Cwm91BgeMq6bTnQgcG5CcVd6-IJPqFMYmuFxLaFEz5cmtHcJ0lJCPnCuDbzsV89_Q98R9hEM6pMS-57kGD3QtmyPBzkINTBK3H7nR51seKI0w=w800-h600-k-no,63,Lain-lain / Belum Terkategori,Layak,Baru,8800
nasi goreng Bontoala Makassar,NASI GORENG HITAM 17,-5.15026789999999,119.4437908,Restoran Nasi Goreng,5,2,"RCXV+VGV, Jl. Abdullah Daeng Sirua, Masale, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",0813-4263-7060,,Bontoala,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHP6smWfexXh8kIUJOulGmcuSc1BXK_pCVKqDnIE4eEM3FzSU1Kqnifq0OpYLH8ZfKDyj2padOIY1-4B3-2S-JMjxMQs3JHIRkbBwO7sQeOivVxZKpx3mvr-OrdJQgbJ0YtBe8=w800-h600-k-no,55,Lain-lain / Belum Terkategori,Cukup Layak,Baru,6800
nasi goreng Mamajang Makassar,Nasi Goreng Jakara Gila & Gaul,-5.1677208,119.4478977,Restoran Nasi Goreng,4.8,31,"Jalan Tamalate I Nomor 2, Bonto Makkio, Rappocini, Mappala, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",0857-7315-4574,,Mamajang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFGYehvxJMWlfub8Wcr-0_M4JEVXiuhEry33ek74BbhRzXN_UGaDIHi9046jPr5DzkERgAfNcWoDxnH0GPXfINF_GpPrR9g-ukgfwpHh1TH4E5gJ4Zhz0ctQfD3JA2B8GOp75U=w800-h600-k-no,65,Lain-lain / Belum Terkategori,Layak,Cukup Dikenal,7800
nasi goreng Wajo Makassar,Nasi goreng Jakarta 2 sahabat,-5.1334146,119.4243398,Restoran Nasi Goreng,5,2,"VC8F+JPP, Jl. Mentimun, Wajo Baru, Kec. Bontoala, Kota Makassar, Sulawesi Selatan 90151",,,Wajo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFYX7oL_oryFOAO2VWLV1ZPj4PZNPjLcJ8BHiqlTdGHcuFNjV6tNiX8UFFYEL6OHSdm_81IH_RSOF1BF2sRfEvi8d4Sjq9miAKybGxIHIFBmmT0B2Z5IXyLxZx0b6R8fafye1o=w800-h600-k-no,55,Lain-lain / Belum Terkategori,Cukup Layak,Baru,7200
nasi goreng Biringkanaya Makassar,Nasi Goreng Jakarta Bang ZACKY,-5.07980369999999,119.5216593,Restoran Nasi Goreng,4.5,53,"Jl. Perintis Kemerdekaan KM.18 No.25, Pai, Kec. Biringkanaya, Kota Makassar, Sulawesi Selatan 90242",,,Biringkanaya,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJM669Uw12FUFLvQdkH78PdSui_pFZ0Zdn_MUKDi2nt0drntCc9ThM6ZOmM0-KaR3VIWrxw1npfy35EwDX31m0zfmsPgWrUDnsOZtcCiNy9MukcLa1y1SXk1UpHFOtcLRXig0aAA=w800-h600-k-no,57,Otomotif & Bengkel,Cukup Layak,Cukup Dikenal,2800
nasi goreng Biringkanaya Makassar,Nasi Goreng Jakarta Bang Zaki,-5.0950009,119.5155887,Restoran Nasi Goreng,5,2,"Jl. Perintis Kemerdekaan No.123, Paccerakkang, Kec. Biringkanaya, Kota Makassar, Sulawesi Selatan 90245",0822-9367-3244,,Biringkanaya,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2CjYILT30qCXwWvgUOKCg6dpS3oDdU8ZNZvzsoIFDP3XtkL-0K3nelsX6MUV_G2y1Zfvec2ADJaSaTeOQcdvDlHdni6jZ5S-HgV0pdCvu1OEIyqt7ejlgeQDPowBB0Zt_DxCf=w800-h600-k-no,49,Otomotif & Bengkel,Cukup Layak,Baru,2800
nasi goreng Biringkanaya Makassar,Nasi Goreng Jakarta Bang Zaki,-5.0950009,119.5155887,Restoran Nasi Goreng,4.3,59,"WG38+X6W, Jl. Dg. Ramang, Pai, Kec. Biringkanaya, Kota Makassar, Sulawesi Selatan 90242",,,Biringkanaya,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE3b44JKBJY-nHNxRblaRYANhwJn3S4YdP4-n-noCgSKfvzvdVu-wTbn-tBA1SO7ki0-KadZcqa26-vDnqEZNkl9vqBRVkcAfrI10okAwygnPL6vIz9NhTPg9WBD6Hn5AmEoFfB=w800-h600-k-no,57,Otomotif & Bengkel,Cukup Layak,Cukup Dikenal,2800
nasi goreng Mariso Makassar,Nasi Goreng Jakarta Farel,-5.1653864,119.4076154,Restoran Nasi Goreng,4.4,64,"Jl. Nuri Baru No.96, Tamarunang, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90222",0821-8911-9546,,Mariso,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFh-oWZoCpsl55ybATxoIHDBGIGvXv9aa0RjF9IOqjkBN4NHFvzYSxkErpRB6A8pGr6plH5Axtr-95aNaweyyCnwugyWF8qZKRQhiYRR68guU9rFr5Ddq7Qv-To31jtDbGKdfwB=w800-h600-k-no,66,Lain-lain / Belum Terkategori,Layak,Cukup Dikenal,8800
nasi goreng Tamalate Makassar,Nasi Goreng Jakarta Gila & Gaul,-5.1620709,119.4568525,Restoran Nasi Goreng,4.2,101,"Jl. Abd. Kadir, Balang Baru, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90224",0877-6167-6716,,Tamalate,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGBCxNE3KLY8qsjhaIb9A44iT_0TZKzdVEmtyKJmyzEsk3XhVehekQBEqEWrWD7vQkhpHKDN5zjSrquFfTTrPGySc7FbHDquCDtHiQRs_95bhza97lfod3IaINQe4pqiQxI23OMDA=w800-h600-k-no,60,Lain-lain / Belum Terkategori,Layak,Populer,4800
nasi goreng Ujung Tanah Makassar,Nasi Goreng Jakarta Gila Gaul,-5.1620709,119.4568525,Restoran Nasi Goreng,4.6,54,"Jl. Toddopuli Raya Timur No.77, Paropo, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90235",0823-2525-1494,,Ujung Tanah,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGjT0KM-jvXMZeHrl32yKKbm9VS5Z9VNavo2LwAeUgTpadIR6C6CGGsDabQuQUqqDp_eAv2yDyT1GUzVm28IKBzEcfAVvAlFy14Tfh4h3FoumREexCoBDzVrIkYdEN2EQ_Arelw4Q=w800-h600-k-no,62,Lain-lain / Belum Terkategori,Layak,Cukup Dikenal,5800
nasi goreng Mariso Makassar,Nasi goreng jakarta mas akmal,-5.2055512,119.3874176,Warung nasi,5,1,"Jl. Rajawali No.33, Panambungan, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90113",0858-2319-4913,,Mariso,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGLC9lv7vCwEajwCVFBRLiJKowWCi9j50pr-syljpo5jbxIaRUgvVB4TLUgliId6RVE3jtgyG6sMoZcCTuVV5GqYn0lKB8kpnBRROc1iY_3qGt5pwj_42pi-6dIIuM05JsIINs=w800-h600-k-no,57,Lain-lain / Belum Terkategori,Cukup Layak,Baru,8800
nasi goreng Manggala Makassar,Nasi Goreng Jakarta Mas Dicky,-5.1625727,119.4552403,Restoran Nasi Goreng,4.5,23,"Jalan Toddopuli Raya No.1, Kassi-Kassi, Rappocini, Pandang, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90222",0823-6774-6322,,Manggala,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHkDjFBJsXi0t84bY5Pox4h45KwXeNyTQCp0vYmCCht8_N1VJTgGq5KUMpNFRhTc7xh0P8PMxMv8XibNCLUqqhZopF6uA45RJC3JcK0HwlggiXDqtJST0R-4rNwh_Cs91WcSOg=w800-h600-k-no,51,Lain-lain / Belum Terkategori,Cukup Layak,Cukup Dikenal,2200
nasi goreng Makassar Makassar,Nasi Goreng Jakarta Mas Dicky,-5.1625727,119.4552403,Restoran Nasi Goreng,4.5,23,"Jl. Toddopuli Raya Timur No.154, Borong, Kec. Manggala, Kota Makassar, Sulawesi Selatan 90221",,,Makassar,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEMdRMphOiLnpnk9ZesWKOA0xQGONHHgjsK8yaP6FEBSrPAXGj0ShVxawzyV2nv6OdDI_uPUQ3lVEiEKroeJUcgSZMgVDJlmvuYULnGCo2WbSvBXNNoa13-CwURoIZxPCGf-Km2=w800-h600-k-no,62,Lain-lain / Belum Terkategori,Layak,Cukup Dikenal,8282
